customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
NF51705,Nevada,Male,High School or Below,2734.51,92157,69.0,0,Corporate Auto,Two-Door Car,270.38
LR37068,Oregon,Female,College,11030.66,35773,93.0,0,Personal Auto,Four-Door Car,446.4
EC18611,Nevada,Male,High School or Below,3402.39,0,99.0,0,Personal Auto,Two-Door Car,475.2
NP88319,Oregon,Female,High School or Below,6945.02,15850,61.0,0,Corporate Auto,Two-Door Car,314.53
AA11235,Nevada,Female,Bachelor,2568.84,11167,73.0,3,Personal Auto,Two-Door Car,350.4
DL55489,Oregon,Male,High School or Below,5764.65,21195,72.0,0,Corporate Auto,Four-Door Car,345.6
UU53919,Oregon,Female,Master,5403.55,27430,68.0,0,Personal Auto,Two-Door Car,184.96
JI11950,California,Female,High School or Below,4899.23,0,63.0,0,Personal Auto,Two-Door Car,302.4
QB82117,Oregon,Male,High School or Below,9048.98,0,119.0,0,Personal Auto,Luxury,571.2
MR33456,Washington,Male,High School or Below,8093.9,59839,107.0,2,Personal Auto,SUV,513.6
YN17362,California,Male,College,2496.77,0,73.0,0,Corporate Auto,Two-Door Car,350.4
UR73910,California,Male,College,2602.25,38166,67.0,1,Corporate Auto,Four-Door Car,236.84
KG63751,Washington,Male,High School or Below,6751.44,0,95.0,0,Personal Auto,Four-Door Car,456.0
NK39001,Oregon,Female,Bachelor,3621.69,13457,94.0,0,Personal Auto,Two-Door Car,285.83
HR85493,California,Male,College,6896.09,0,68.0,0,Personal Auto,Two-Door Car,326.4
QC50643,California,Female,Bachelor,5438.7,52721,136.0,0,Personal Auto,SUV,550.13
LO90345,Oregon,Female,College,14472.58,22012,185.0,0,Corporate Auto,Luxury,75.7
WK64739,Arizona,Female,Bachelor,2359.42,19864,63.0,0,Corporate Auto,Four-Door Car,352.39
QK88438,Arizona,Female,College,5323.27,55289,67.0,0,Personal Auto,Four-Door Car,134.12
QX42433,California,Male,College,7390.9,30449,92.0,0,Personal Auto,Four-Door Car,501.09
BH52611,California,Female,Bachelor,11447.51,27362,144.0,0,Personal Auto,SUV,422.78
SA77508,Oregon,Female,High School or Below,5754.85,29460,72.0,0,Personal Auto,Four-Door Car,29.3
HD99234,Oregon,Female,College,10244.24,0,94.0,0,Personal Auto,Four-Door Car,451.2
DE37110,California,Male,Master,4645.57,42532,118.0,0,Personal Auto,Luxury,200.64
DJ93289,California,Female,High School or Below,4887.34,66707,61.0,0,Personal Auto,Two-Door Car,71.98
AC40767,Washington,Male,Bachelor,2497.81,68041,64.0,0,Personal Auto,Two-Door Car,165.57
GA79817,Arizona,Male,Bachelor,2369.11,0,65.0,0,Corporate Auto,Four-Door Car,468.0
QH62059,California,Male,Bachelor,4490.6,0,64.0,1,Personal Auto,Four-Door Car,307.2
ZS35053,Arizona,Male,High School or Below,3719.25,40968,97.0,1,Personal Auto,Four-Door Car,465.6
II37804,Nevada,Male,Bachelor,4198.03,39913,106.0,0,Personal Auto,SUV,344.77
GE63585,California,Male,Bachelor,2420.71,31710,62.0,0,Corporate Auto,Two-Door Car,199.55
UV86903,California,Female,Bachelor,4463.0,0,73.0,3,Personal Auto,Two-Door Car,350.4
JL71713,California,Female,Bachelor,6291.66,89113,78.0,0,Personal Auto,Four-Door Car,219.36
DO60145,Arizona,Male,College,4270.03,0,122.0,0,Personal Auto,SUV,725.87
FC59209,California,Female,Bachelor,2460.67,0,67.0,0,Personal Auto,Four-Door Car,321.6
XQ74827,Arizona,Female,High School or Below,19435.63,38688,249.0,0,Special Auto,Luxury,2294.63
EY13576,Oregon,Female,College,7374.08,0,110.0,4,Personal Auto,SUV,528.0
US82810,California,Female,Bachelor,18269.54,0,127.0,0,Corporate Auto,SUV,609.6
RC61383,Oregon,Male,High School or Below,11925.72,28014,104.0,0,Personal Auto,SUV,631.59
PO80505,Nevada,Female,College,4223.27,14170,109.0,0,Personal Auto,SUV,523.2
MD17521,Oregon,Male,High School or Below,10298.39,64825,129.0,0,Personal Auto,SUV,359.48
YV93921,California,Male,Bachelor,5229.74,77357,67.0,0,Personal Auto,Four-Door Car,29.88
JP64518,Nevada,Male,Bachelor,2402.82,21629,62.0,0,Corporate Auto,Two-Door Car,298.63
OI98135,Washington,Male,High School or Below,3933.81,25927,103.0,0,Personal Auto,SUV,674.97
XS97845,Oregon,Male,College,4299.84,44388,113.0,1,Personal Auto,Four-Door Car,496.84
DL20327,Oregon,Female,College,7635.55,54539,63.0,0,Personal Auto,Four-Door Car,287.45
GD86131,California,Female,College,2722.21,17576,71.0,0,Corporate Auto,Four-Door Car,398.5
ID21061,Arizona,Female,Master,7291.6,84629,90.0,0,Personal Auto,Four-Door Car,411.67
EN65835,Arizona,Female,Bachelor,58753.88,24964,185.0,0,Personal Auto,SUV,888.0
BE65350,Oregon,Female,High School or Below,5261.04,43573,66.0,0,Personal Auto,Two-Door Car,409.68
GI82721,Arizona,Female,College,16938.3,0,69.0,0,Corporate Auto,Four-Door Car,340.78
YR84813,Oregon,Male,College,10575.95,0,105.0,0,Special Auto,Four-Door Car,756.0
JZ28301,Oregon,Female,College,5552.33,35011,70.0,0,Personal Auto,Four-Door Car,215.73
HL40930,Oregon,Male,Bachelor,7150.23,63651,92.0,0,Personal Auto,Four-Door Car,224.71
HL33607,Washington,Male,College,8717.05,83846,74.0,3,Personal Auto,Four-Door Car,355.2
WU21638,California,Male,Bachelor,6847.59,0,191.0,0,Personal Auto,Luxury,1317.01
AG32304,Nevada,Female,College,5418.73,39133,67.0,0,Personal Auto,Four-Door Car,90.52
JX26859,California,Male,Doctor,3528.04,31278,92.0,4,Personal Auto,Two-Door Car,441.6
KC75958,California,Female,High School or Below,16468.22,0,63.0,0,Personal Auto,Four-Door Car,685.13
ZV32968,Oregon,Male,High School or Below,7285.03,44788,61.0,0,Personal Auto,Four-Door Car,386.03
GU45597,Oregon,Female,Bachelor,16963.84,0,117.0,0,Corporate Auto,SUV,561.6
SO95845,California,Female,College,5807.66,62447,74.0,0,Personal Auto,Two-Door Car,133.98
GL32197,Oregon,Male,College,5068.26,31475,64.0,1,Personal Auto,Four-Door Car,22.96
SC11374,Nevada,Female,College,8797.83,80780,109.0,0,Corporate Auto,SUV,3.55
RT29777,Oregon,Female,Bachelor,4439.9,88613,111.0,0,Personal Auto,SUV,359.37
OB73235,California,Male,College,2404.46,45949,62.0,0,Corporate Auto,Two-Door Car,110.56
MV41462,Arizona,Female,Bachelor,5066.63,35596,64.0,0,Personal Auto,Two-Door Car,307.2
FM67585,California,Male,High School or Below,5890.53,76875,73.0,0,Personal Auto,Four-Door Car,17.38
KG57925,California,Male,Bachelor,2410.5,41842,61.0,0,Corporate Auto,Two-Door Car,292.8
IY24560,California,Male,Bachelor,5288.24,28884,72.0,1,Corporate Auto,Four-Door Car,518.4
BV33510,Arizona,Female,High School or Below,26413.55,24631,83.0,1,Personal Auto,Four-Door Car,398.4
XA77673,Nevada,Female,College,16236.48,0,74.0,2,Personal Auto,Four-Door Car,680.75
XN90861,Arizona,Female,Bachelor,5534.58,71560,69.0,0,Personal Auto,Two-Door Car,178.7
WS84995,Nevada,Male,Master,9202.64,0,80.0,0,Personal Auto,Four-Door Car,384.0
ZZ49347,Oregon,Male,High School or Below,2592.44,72421,65.0,0,Personal Auto,Four-Door Car,312.0
XX85323,Arizona,Female,Master,8019.86,54702,199.0,0,Personal Auto,SUV,955.2
JO64487,California,Female,High School or Below,6943.74,0,76.0,5,Special Auto,Four-Door Car,547.2
TO55363,Oregon,Female,High School or Below,13367.87,57335,67.0,0,Personal Auto,Two-Door Car,407.89
UE67791,Arizona,Male,College,5885.34,0,67.0,3,Personal Auto,Two-Door Car,482.4
JN69287,California,Male,High School or Below,3479.76,35033,87.0,0,Personal Auto,Two-Door Car,490.64
AT55072,Arizona,Male,College,9103.9,65733,113.0,0,Personal Auto,Four-Door Car,684.95
LV34368,California,Male,Bachelor,4813.28,0,69.0,0,Special Auto,Four-Door Car,472.61
QU40939,Arizona,Female,College,9575.76,0,88.0,0,Personal Auto,Four-Door Car,633.6
IP94270,Arizona,Female,Master,13736.13,16181,181.0,0,Personal Auto,SUV,1261.32
KW33804,Nevada,Male,High School or Below,8090.88,86180,69.0,4,Personal Auto,Four-Door Car,48.05
IA42992,Arizona,Male,High School or Below,8267.12,36881,104.0,0,Special Auto,SUV,499.2
CZ19025,Oregon,Female,High School or Below,2489.17,47888,64.0,1,Personal Auto,Four-Door Car,545.08
EN54716,Oregon,Female,Doctor,2395.57,21986,63.0,0,Personal Auto,Two-Door Car,333.7
UF27940,Washington,Female,College,3863.31,47199,100.0,3,Corporate Auto,SUV,480.0
QD36118,Oregon,Female,College,5173.49,0,69.0,0,Personal Auto,Four-Door Car,331.2
XI52305,California,Male,Bachelor,4984.62,86305,62.0,0,Personal Auto,Four-Door Car,80.73
HZ25580,Washington,Female,High School or Below,2396.19,39062,61.0,0,Corporate Auto,Two-Door Car,346.99
JY97451,California,Female,College,2631.88,16976,69.0,0,Personal Auto,Four-Door Car,238.95
US78266,California,Female,High School or Below,6993.84,0,65.0,2,Corporate Auto,Four-Door Car,468.0
SX25962,Arizona,Male,College,15055.54,83283,193.0,1,Personal Auto,Luxury,273.7
XQ12791,California,Male,High School or Below,3401.88,41972,86.0,0,Personal Auto,Four-Door Car,691.71
EU59853,California,Male,College,4126.61,34080,107.0,1,Personal Auto,Four-Door Car,220.64
QR21417,California,Female,Bachelor,4463.0,0,73.0,3,Corporate Auto,Two-Door Car,350.4
CI27304,California,Male,College,9320.09,40269,81.0,2,Personal Auto,Four-Door Car,329.98
WJ52097,Oregon,Female,Bachelor,3663.74,61894,91.0,0,Corporate Auto,Four-Door Car,436.8
FT65961,California,Female,College,4962.21,23300,63.0,1,Corporate Auto,Four-Door Car,339.91
DP87594,Oregon,Female,Bachelor,2816.76,66023,70.0,0,Personal Auto,Two-Door Car,265.63
KP96020,Arizona,Female,Bachelor,4330.77,39660,107.0,0,Corporate Auto,Luxury,416.85
HQ15974,Nevada,Female,College,8262.88,0,76.0,1,Personal Auto,Four-Door Car,32.51
VE98553,Oregon,Male,Bachelor,4666.64,60466,117.0,0,Personal Auto,Four-Door Car,784.19
ME44353,Oregon,Female,College,5876.05,32848,74.0,0,Personal Auto,Four-Door Car,250.45
AE62631,Oregon,Male,Bachelor,8427.72,20662,72.0,0,Personal Auto,Two-Door Car,373.32
GX29162,Arizona,Female,High School or Below,13023.93,64985,108.0,0,Personal Auto,Two-Door Car,16.43
LY69932,Oregon,Male,High School or Below,8209.6,68022,103.0,0,Personal Auto,Luxury,494.4
YY74036,California,Male,College,2464.24,72834,65.0,3,Corporate Auto,Four-Door Car,91.94
DP92488,Washington,Female,Doctor,2727.52,74592,67.0,0,Personal Auto,Two-Door Car,321.6
FO74055,California,Female,College,3086.01,73938,76.0,0,Personal Auto,Two-Door Car,53.1
GT97121,California,Male,College,22067.73,15999,83.0,0,Personal Auto,Four-Door Car,398.4
VF83291,Oregon,Female,College,4836.05,0,69.0,0,Personal Auto,Four-Door Car,632.08
OU76593,Oregon,Male,College,6912.04,0,96.0,0,Personal Auto,Four-Door Car,460.8
HO40387,California,Male,Master,2570.76,0,72.0,3,Personal Auto,Two-Door Car,345.6
GR37045,Nevada,Female,Bachelor,2991.7,0,80.0,0,Corporate Auto,Four-Door Car,576.0
KZ84621,Nevada,Female,High School or Below,8253.27,62375,103.0,1,Personal Auto,SUV,411.23
FR82361,Arizona,Male,Doctor,10477.78,61427,88.0,0,Personal Auto,Four-Door Car,422.4
UM14883,California,Male,High School or Below,16373.73,64396,103.0,0,Special Auto,SUV,355.41
UX32931,California,Female,College,5184.95,49312,65.0,1,Corporate Auto,Four-Door Car,230.1
QA68548,California,Female,High School or Below,10634.84,0,61.0,0,Personal Auto,Two-Door Car,292.8
QV40364,California,Female,High School or Below,15114.4,28513,100.0,1,Personal Auto,SUV,480.0
TY87896,California,Male,High School or Below,11875.9,0,108.0,0,Personal Auto,SUV,518.4
CV75841,California,Male,College,4369.5,97321,110.0,0,Personal Auto,Four-Door Car,74.74
YO62357,California,Female,College,7432.86,58839,65.0,3,Personal Auto,Two-Door Car,18.97
YN19139,Nevada,Male,High School or Below,2558.76,0,72.0,0,Corporate Auto,Four-Door Car,518.4
PE63707,Nevada,Male,Bachelor,5452.17,88567,67.0,0,Personal Auto,Four-Door Car,321.6
NS74173,Nevada,Male,College,2968.08,91646,74.0,0,Corporate Auto,Two-Door Car,57.68
ZI73222,California,Male,High School or Below,15700.28,0,211.0,0,Personal Auto,Luxury,1012.8
AC24378,Arizona,Female,High School or Below,7477.18,48552,94.0,0,Corporate Auto,Four-Door Car,262.75
XR71687,Oregon,Male,Bachelor,9407.45,31485,118.0,0,Personal Auto,SUV,294.91
GJ70481,Arizona,Male,High School or Below,4428.04,0,64.0,0,Personal Auto,Four-Door Car,628.8
JI94264,Arizona,Male,College,10053.55,16511,135.0,0,Personal Auto,SUV,972.0
YI95434,California,Female,College,2907.9,51020,73.0,0,Personal Auto,Four-Door Car,350.4
RL34830,California,Male,College,7644.76,43838,97.0,0,Corporate Auto,Four-Door Car,465.6
CA96568,Oregon,Male,College,9709.75,0,133.0,0,Corporate Auto,SUV,827.09
UO16539,Washington,Male,Bachelor,8439.62,22454,110.0,2,Personal Auto,SUV,556.1
NP18074,Arizona,Female,Bachelor,4209.68,57933,105.0,0,Personal Auto,SUV,533.26
TW45475,Nevada,Male,College,8556.42,0,124.0,3,Personal Auto,SUV,595.2
CM66204,Arizona,Female,College,26770.45,26335,113.0,1,Personal Auto,SUV,355.82
DX80961,Arizona,Female,Bachelor,16265.59,85322,134.0,0,Personal Auto,SUV,735.49
JZ15681,California,Male,High School or Below,3624.9,37843,92.0,0,Personal Auto,Four-Door Car,354.46
ZZ31825,Oregon,Male,Bachelor,2519.92,0,67.0,0,Personal Auto,Four-Door Car,482.4
TF77410,Arizona,Male,College,4819.18,74730,61.0,0,Personal Auto,Four-Door Car,421.24
HI16452,Oregon,Male,High School or Below,3028.78,0,94.0,1,Special Auto,Four-Door Car,483.88
CW98845,Oregon,Male,Bachelor,2316.8,0,64.0,0,Personal Auto,Four-Door Car,307.2
NI99807,Oregon,Male,College,13869.93,28432,118.0,0,Personal Auto,SUV,612.3
QL45827,Washington,Female,College,25807.06,71210,214.0,1,Personal Auto,Luxury,1027.2
GU60969,Arizona,Male,Bachelor,2342.01,19581,67.0,0,Corporate Auto,Four-Door Car,321.6
FS67103,Oregon,Male,Bachelor,2747.77,0,80.0,0,Special Auto,Two-Door Car,576.0
FQ24929,Oregon,Male,Master,5479.56,56005,68.0,1,Personal Auto,Four-Door Car,326.4
YA12007,California,Female,College,9199.54,0,80.0,0,Personal Auto,Four-Door Car,572.85
EW46828,Arizona,Male,High School or Below,8060.16,23671,69.0,0,Personal Auto,Four-Door Car,331.2
YP67379,Arizona,Male,High School or Below,6686.13,22244,84.0,0,Personal Auto,Four-Door Car,114.82
KH16079,Washington,Female,High School or Below,4709.52,0,66.0,0,Personal Auto,Four-Door Car,470.58
SJ87277,Arizona,Male,High School or Below,2685.43,75329,67.0,0,Corporate Auto,Four-Door Car,45.91
DW14769,Arizona,Female,High School or Below,3920.51,0,108.0,1,Personal Auto,Two-Door Car,525.39
CN13435,California,Female,College,5493.7,44369,68.0,0,Personal Auto,Four-Door Car,185.29
KO95143,California,Male,High School or Below,8521.74,37910,108.0,0,Personal Auto,Four-Door Car,518.4
GT66241,California,Male,High School or Below,2414.07,0,71.0,0,Personal Auto,Four-Door Car,511.2
PP97061,Nevada,Female,College,4282.95,40864,109.0,1,Personal Auto,SUV,166.94
KP97208,Oregon,Female,College,5918.33,94846,73.0,0,Corporate Auto,Two-Door Car,305.03
SB24397,California,Male,High School or Below,7519.13,96306,95.0,1,Personal Auto,Four-Door Car,185.36
EM32982,Arizona,Female,Doctor,4472.33,53519,111.0,0,Corporate Auto,SUV,520.04
LB97434,Arizona,Male,Bachelor,5531.63,50648,69.0,1,Personal Auto,Two-Door Car,331.2
RR37715,Oregon,Male,Bachelor,8435.18,64692,70.0,0,Corporate Auto,Two-Door Car,336.0
TC81636,Arizona,Male,High School or Below,10196.11,0,100.0,0,Corporate Auto,SUV,720.0
IC55961,Arizona,Female,High School or Below,20552.62,0,187.0,1,Corporate Auto,Luxury,1430.34
HR48520,Oregon,Male,Bachelor,3915.8,0,109.0,0,Personal Auto,SUV,784.8
VI42566,Oregon,Male,Master,6010.5,49311,74.0,0,Personal Auto,Four-Door Car,355.2
NU84299,Arizona,Male,High School or Below,2854.11,71126,71.0,0,Personal Auto,Four-Door Car,324.74
RT63209,California,Female,Master,5994.26,74284,74.0,0,Personal Auto,Four-Door Car,268.13
AM52614,Oregon,Female,Bachelor,4477.45,41402,119.0,4,Personal Auto,Luxury,571.2
UO40192,Nevada,Male,High School or Below,5544.91,79619,71.0,3,Personal Auto,Four-Door Car,280.9
SD67101,Nevada,Female,High School or Below,3600.93,25147,101.0,0,Personal Auto,SUV,694.6
EW35231,Oregon,Female,High School or Below,9934.87,56379,125.0,1,Corporate Auto,SUV,600.0
CT18212,California,Female,Bachelor,6874.85,0,96.0,0,Personal Auto,Four-Door Car,691.2
YL91587,Arizona,Male,High School or Below,2374.15,48911,61.0,0,Personal Auto,Two-Door Car,292.8
HS14476,Washington,Male,College,9162.06,29723,80.0,0,Personal Auto,Four-Door Car,20.99
DA28072,Arizona,Female,Master,7380.09,21841,91.0,0,Corporate Auto,Four-Door Car,436.8
JO98946,Oregon,Male,Bachelor,2656.0,31796,68.0,0,Personal Auto,Four-Door Car,377.44
BA26944,Nevada,Male,Bachelor,7591.11,0,105.0,0,Corporate Auto,SUV,504.0
AR47849,Nevada,Female,Bachelor,5015.01,48567,130.0,0,Personal Auto,SUV,624.0
FO82261,Oregon,Male,College,4603.98,66161,118.0,0,Personal Auto,SUV,457.59
QO56662,Arizona,Male,Master,2551.23,79751,63.0,0,Personal Auto,Two-Door Car,392.24
UF74084,Arizona,Male,Bachelor,5641.36,39469,71.0,0,Personal Auto,Two-Door Car,315.56
OX75108,Arizona,Female,Master,5463.91,44305,67.0,0,Personal Auto,Four-Door Car,214.77
QG25195,Oregon,Female,Bachelor,4866.65,0,68.0,0,Personal Auto,Four-Door Car,444.03
HT50748,Oregon,Female,Doctor,2779.85,38893,69.0,0,Personal Auto,Two-Door Car,279.96
HC42288,California,Female,College,4563.02,39187,118.0,1,Corporate Auto,SUV,566.4
TC69546,Arizona,Male,College,14376.55,70341,179.0,0,Personal Auto,SUV,253.51
GJ63345,Arizona,Female,Bachelor,2279.75,0,64.0,0,Personal Auto,Four-Door Car,460.8
RK45396,California,Male,Bachelor,5380.32,0,73.0,0,Corporate Auto,Four-Door Car,350.4
YA71207,California,Female,High School or Below,8708.28,30090,73.0,0,Corporate Auto,Two-Door Car,329.52
FK95213,California,Female,Master,18611.45,49673,232.0,0,Personal Auto,Luxury,1021.65
MC53402,Washington,Male,College,2215.91,0,66.0,0,Personal Auto,Two-Door Car,389.94
VU18023,California,Female,High School or Below,7780.9,0,70.0,0,Personal Auto,Four-Door Car,504.0
VN37592,Arizona,Male,High School or Below,2860.86,50332,72.0,0,Personal Auto,Four-Door Car,345.6
KL58949,California,Male,Bachelor,5577.94,70190,71.0,0,Corporate Auto,Two-Door Car,15.17
KU14261,Arizona,Female,Master,7268.1,38179,90.0,1,Personal Auto,Four-Door Car,374.72
RL97327,Washington,Male,Bachelor,4060.96,0,115.0,1,Personal Auto,Four-Door Car,699.82
TO60700,Washington,Female,Bachelor,7813.41,25859,74.0,0,Special Auto,Four-Door Car,355.2
CR33417,Washington,Female,Master,4762.16,36529,118.0,0,Personal Auto,SUV,255.01
ZK90062,Arizona,Male,Bachelor,14166.2,67588,118.0,0,Personal Auto,Luxury,566.4
JP44710,Nevada,Male,High School or Below,4354.4,0,121.0,0,Personal Auto,SUV,871.2
RR93140,California,Female,College,2880.35,81565,71.0,0,Personal Auto,Four-Door Car,190.64
HW56522,Arizona,Male,Bachelor,19185.07,35322,244.0,0,Personal Auto,Luxury,76.83
LR27773,California,Female,Bachelor,5329.08,43671,67.0,0,Corporate Auto,Four-Door Car,190.65
CT88432,Arizona,Female,Bachelor,4883.81,58682,61.0,0,Corporate Auto,Four-Door Car,206.81
OK86731,Oregon,Male,College,4510.19,44230,114.0,0,Personal Auto,Luxury,738.22
GB75821,Oregon,Male,Bachelor,15304.52,40269,193.0,0,Personal Auto,Luxury,926.4
KL48832,Nevada,Female,College,5237.94,31756,66.0,0,Corporate Auto,Four-Door Car,160.86
CA54112,Nevada,Male,Doctor,15119.56,47725,63.0,0,Personal Auto,Two-Door Car,142.21
VC43751,Arizona,Female,Bachelor,5860.02,38684,74.0,0,Personal Auto,Two-Door Car,376.76
BC87551,California,Female,High School or Below,32306.29,36301,118.0,0,Corporate Auto,SUV,647.95
TD58354,Nevada,Male,High School or Below,4655.39,0,67.0,0,Personal Auto,Four-Door Car,482.4
XM19715,Oregon,Female,College,5326.5,22268,67.0,0,Personal Auto,Two-Door Car,294.8
KH19280,Arizona,Female,College,6513.61,50037,81.0,0,Special Auto,Four-Door Car,303.38
GE50763,Washington,Male,Bachelor,3491.74,0,104.0,0,Corporate Auto,Four-Door Car,748.8
VW63894,California,Male,Master,7870.36,75740,98.0,0,Personal Auto,Four-Door Car,46.7
YX36936,Arizona,Male,College,4274.62,39621,109.0,1,Corporate Auto,SUV,25.29
AF49625,Oregon,Female,Bachelor,7189.11,75838,90.0,0,Corporate Auto,Two-Door Car,428.91
QN30162,Oregon,Female,Bachelor,11315.2,11885,101.0,0,Special Auto,Four-Door Car,484.8
UI21548,California,Female,High School or Below,2480.53,29444,63.0,0,Personal Auto,Two-Door Car,302.4
IN52645,Oregon,Female,High School or Below,7344.84,64371,181.0,0,Personal Auto,SUV,868.8
CQ76030,Oregon,Male,High School or Below,6974.92,26514,91.0,0,Personal Auto,Four-Door Car,655.2
BW94308,Washington,Female,High School or Below,20096.89,92766,71.0,0,Personal Auto,Two-Door Car,379.03
PP39078,California,Female,College,5623.61,31504,71.0,0,Special Auto,Four-Door Car,340.8
LM86393,Oregon,Female,High School or Below,2828.1,98680,72.0,2,Personal Auto,Four-Door Car,345.6
NB81923,Washington,Female,College,7294.49,0,113.0,2,Personal Auto,Luxury,733.74
SZ61347,California,Male,College,5583.58,76927,138.0,0,Personal Auto,SUV,114.74
VM53683,Nevada,Female,Bachelor,25763.41,78804,71.0,0,Personal Auto,Four-Door Car,389.64
